month,unique_contributors,org_name
2013-07,7,qos-ch
2013-08,3,qos-ch
2013-09,17,qos-ch
2013-10,8,qos-ch
2013-11,7,qos-ch
2013-12,15,qos-ch
2014-01,4,qos-ch
2014-02,7,qos-ch
2014-03,6,qos-ch
2014-04,9,qos-ch
2014-05,4,qos-ch
2014-06,3,qos-ch
2014-07,5,qos-ch
2014-08,5,qos-ch
2014-09,6,qos-ch
2014-10,5,qos-ch
2014-11,3,qos-ch
2014-12,14,qos-ch
2015-01,8,qos-ch
2015-02,4,qos-ch
2015-03,9,qos-ch
2015-04,13,qos-ch
2015-05,2,qos-ch
2015-06,4,qos-ch
2015-07,5,qos-ch
2015-09,2,qos-ch
2015-10,2,qos-ch
2015-11,3,qos-ch
2015-12,3,qos-ch
2016-01,3,qos-ch
2016-02,6,qos-ch
2016-03,6,qos-ch
2016-04,5,qos-ch
2016-05,4,qos-ch
2016-06,2,qos-ch
2016-09,1,qos-ch
2016-11,4,qos-ch
2016-12,2,qos-ch
2017-01,3,qos-ch
2017-02,4,qos-ch
2017-03,6,qos-ch
2017-04,2,qos-ch
2017-06,2,qos-ch
2017-10,3,qos-ch
2017-11,2,qos-ch
2017-12,1,qos-ch
2018-01,2,qos-ch
2018-02,2,qos-ch
2018-03,4,qos-ch
2018-05,2,qos-ch
2018-06,1,qos-ch
2018-07,1,qos-ch
2018-08,1,qos-ch
2018-09,1,qos-ch
2019-02,2,qos-ch
2019-03,2,qos-ch
2019-04,2,qos-ch
2019-05,1,qos-ch
2019-06,1,qos-ch
2019-07,3,qos-ch
2019-08,4,qos-ch
2019-09,1,qos-ch
2019-10,2,qos-ch
2019-11,1,qos-ch
2019-12,2,qos-ch
2020-01,1,qos-ch
2020-02,1,qos-ch
2020-08,1,qos-ch
2020-10,1,qos-ch
2021-02,1,qos-ch
2021-03,1,qos-ch
2021-06,3,qos-ch
2021-07,1,qos-ch
2021-08,11,qos-ch
2021-09,1,qos-ch
2021-11,1,qos-ch
2021-12,1,qos-ch
2022-01,7,qos-ch
2022-02,5,qos-ch
2022-03,4,qos-ch
2022-04,7,qos-ch
2022-05,5,qos-ch
2022-06,3,qos-ch
2022-07,4,qos-ch
2022-08,7,qos-ch
2022-09,7,qos-ch
2022-10,3,qos-ch
2022-11,7,qos-ch
2022-12,5,qos-ch
2023-01,1,qos-ch
2023-02,3,qos-ch
2023-03,4,qos-ch
2023-04,4,qos-ch
2023-05,2,qos-ch
2023-06,2,qos-ch
2023-07,4,qos-ch
2023-08,5,qos-ch
2023-09,2,qos-ch
2023-10,2,qos-ch
2023-11,1,qos-ch
2023-12,2,qos-ch
2024-01,3,qos-ch
2024-02,4,qos-ch
2024-03,3,qos-ch
2024-04,3,qos-ch
2012-01,30,rubygems
2012-02,18,rubygems
2012-03,31,rubygems
2012-04,18,rubygems
2012-05,26,rubygems
2012-06,21,rubygems
2012-07,21,rubygems
2012-08,19,rubygems
2012-09,19,rubygems
2012-10,30,rubygems
2012-11,51,rubygems
2012-12,31,rubygems
2013-01,45,rubygems
2013-02,55,rubygems
2013-03,40,rubygems
2013-04,39,rubygems
2013-05,31,rubygems
2013-06,35,rubygems
2013-07,53,rubygems
2013-08,43,rubygems
2013-09,35,rubygems
2013-10,42,rubygems
2013-11,36,rubygems
2013-12,45,rubygems
2014-01,42,rubygems
2014-02,39,rubygems
2014-03,36,rubygems
2014-04,35,rubygems
2014-05,46,rubygems
2014-06,35,rubygems
2014-07,39,rubygems
2014-08,29,rubygems
2014-09,37,rubygems
2014-10,34,rubygems
2014-11,49,rubygems
2014-12,56,rubygems
2015-01,58,rubygems
2015-02,52,rubygems
2015-03,62,rubygems
2015-04,55,rubygems
2015-05,48,rubygems
2015-06,55,rubygems
2015-07,61,rubygems
2015-08,53,rubygems
2015-09,50,rubygems
2015-10,55,rubygems
2015-11,59,rubygems
2015-12,52,rubygems
2016-01,55,rubygems
2016-02,57,rubygems
2016-03,61,rubygems
2016-04,39,rubygems
2016-05,53,rubygems
2016-06,37,rubygems
2016-07,37,rubygems
2016-08,49,rubygems
2016-09,40,rubygems
2016-10,44,rubygems
2016-11,44,rubygems
2016-12,36,rubygems
2017-01,42,rubygems
2017-02,42,rubygems
2017-03,40,rubygems
2017-04,33,rubygems
2017-05,33,rubygems
2017-06,46,rubygems
2017-07,35,rubygems
2017-08,41,rubygems
2017-09,36,rubygems
2017-10,31,rubygems
2017-11,31,rubygems
2017-12,28,rubygems
2018-01,31,rubygems
2018-02,40,rubygems
2018-03,42,rubygems
2018-04,37,rubygems
2018-05,33,rubygems
2018-06,39,rubygems
2018-07,29,rubygems
2018-08,31,rubygems
2018-09,31,rubygems
2018-10,46,rubygems
2018-11,36,rubygems
2018-12,42,rubygems
2019-01,43,rubygems
2019-02,24,rubygems
2019-03,27,rubygems
2019-04,31,rubygems
2019-05,30,rubygems
2019-06,32,rubygems
2019-07,34,rubygems
2019-08,42,rubygems
2019-09,22,rubygems
2019-10,35,rubygems
2019-11,28,rubygems
2019-12,22,rubygems
2020-01,30,rubygems
2020-02,29,rubygems
2020-03,33,rubygems
2020-04,35,rubygems
2020-05,36,rubygems
2020-06,34,rubygems
2020-07,29,rubygems
2020-08,25,rubygems
2020-09,21,rubygems
2020-10,25,rubygems
2020-11,19,rubygems
2020-12,22,rubygems
2021-01,26,rubygems
2021-02,21,rubygems
2021-03,24,rubygems
2021-04,26,rubygems
2021-05,20,rubygems
2021-06,17,rubygems
2021-07,19,rubygems
2021-08,20,rubygems
2021-09,19,rubygems
2021-10,24,rubygems
2021-11,21,rubygems
2021-12,29,rubygems
2022-01,28,rubygems
2022-02,20,rubygems
2022-03,22,rubygems
2022-04,21,rubygems
2022-05,23,rubygems
2022-06,27,rubygems
2022-07,30,rubygems
2022-08,25,rubygems
2022-09,23,rubygems
2022-10,13,rubygems
2022-11,21,rubygems
2022-12,25,rubygems
2023-01,30,rubygems
2023-02,34,rubygems
2023-03,36,rubygems
2023-04,22,rubygems
2023-05,20,rubygems
2023-06,24,rubygems
2023-07,28,rubygems
2023-08,27,rubygems
2023-09,23,rubygems
2023-10,30,rubygems
2023-11,25,rubygems
2023-12,27,rubygems
2024-01,26,rubygems
2024-02,27,rubygems
2024-03,26,rubygems
2024-04,11,rubygems
2014-06,4,rustls
2014-07,4,rustls
2014-08,12,rustls
2014-09,4,rustls
2014-10,4,rustls
2014-11,5,rustls
2014-12,6,rustls
2015-01,7,rustls
2015-02,3,rustls
2015-03,4,rustls
2015-04,5,rustls
2015-05,4,rustls
2015-06,6,rustls
2015-07,8,rustls
2015-08,7,rustls
2015-09,8,rustls
2015-10,9,rustls
2015-11,7,rustls
2015-12,9,rustls
2016-01,4,rustls
2016-02,8,rustls
2016-03,9,rustls
2016-04,10,rustls
2016-05,11,rustls
2016-06,11,rustls
2016-07,17,rustls
2016-08,12,rustls
2016-09,11,rustls
2016-10,11,rustls
2016-11,15,rustls
2016-12,12,rustls
2017-01,15,rustls
2017-02,12,rustls
2017-03,10,rustls
2017-04,11,rustls
2017-05,18,rustls
2017-06,19,rustls
2017-07,12,rustls
2017-08,17,rustls
2017-09,15,rustls
2017-10,14,rustls
2017-11,13,rustls
2017-12,9,rustls
2018-01,16,rustls
2018-02,10,rustls
2018-03,7,rustls
2018-04,13,rustls
2018-05,12,rustls
2018-06,14,rustls
2018-07,16,rustls
2018-08,9,rustls
2018-09,10,rustls
2018-10,10,rustls
2018-11,15,rustls
2018-12,7,rustls
2019-01,26,rustls
2019-02,12,rustls
2019-03,14,rustls
2019-04,9,rustls
2019-05,11,rustls
2019-06,14,rustls
2019-07,12,rustls
2019-08,19,rustls
2019-09,16,rustls
2019-10,17,rustls
2019-11,19,rustls
2019-12,14,rustls
2020-01,17,rustls
2020-02,13,rustls
2020-03,12,rustls
2020-04,10,rustls
2020-05,17,rustls
2020-06,13,rustls
2020-07,10,rustls
2020-08,11,rustls
2020-09,10,rustls
2020-10,14,rustls
2020-11,14,rustls
2020-12,24,rustls
2021-01,18,rustls
2021-02,18,rustls
2021-03,16,rustls
2021-04,20,rustls
2021-05,15,rustls
2021-06,17,rustls
2021-07,8,rustls
2021-08,8,rustls
2021-09,20,rustls
2021-10,14,rustls
2021-11,16,rustls
2021-12,18,rustls
2022-01,16,rustls
2022-02,14,rustls
2022-03,14,rustls
2022-04,12,rustls
2022-05,12,rustls
2022-06,14,rustls
2022-07,13,rustls
2022-08,14,rustls
2022-09,13,rustls
2022-10,14,rustls
2022-11,11,rustls
2022-12,20,rustls
2023-01,18,rustls
2023-02,22,rustls
2023-03,29,rustls
2023-04,26,rustls
2023-05,19,rustls
2023-06,22,rustls
2023-07,18,rustls
2023-08,25,rustls
2023-09,26,rustls
2023-10,29,rustls
2023-11,25,rustls
2023-12,34,rustls
2024-01,23,rustls
2024-02,21,rustls
2024-03,27,rustls
2024-04,12,rustls
2012-01,772,systemd
2012-02,762,systemd
2012-03,892,systemd
2012-04,813,systemd
2012-05,901,systemd
2012-06,752,systemd
2012-07,903,systemd
2012-08,697,systemd
2012-09,904,systemd
2012-10,872,systemd
2012-11,891,systemd
2012-12,691,systemd
2013-01,941,systemd
2013-02,887,systemd
2013-03,959,systemd
2013-04,971,systemd
2013-05,849,systemd
2013-06,946,systemd
2013-07,876,systemd
2013-08,946,systemd
2013-09,857,systemd
2013-10,963,systemd
2013-11,848,systemd
2013-12,909,systemd
2014-01,995,systemd
2014-02,935,systemd
2014-03,1014,systemd
2014-04,1036,systemd
2014-05,1061,systemd
2014-06,947,systemd
2014-07,1119,systemd
2014-08,936,systemd
2014-09,1112,systemd
2014-10,941,systemd
2014-11,1085,systemd
2014-12,869,systemd
2015-01,1154,systemd
2015-02,971,systemd
2015-03,1161,systemd
2015-04,970,systemd
2015-05,1073,systemd
2015-06,1051,systemd
2015-07,1119,systemd
2015-08,1111,systemd
2015-09,1031,systemd
2015-10,1186,systemd
2015-11,1002,systemd
2015-12,1047,systemd
2016-01,891,systemd
2016-02,860,systemd
2016-03,514,systemd
2016-04,55,systemd
2016-05,55,systemd
2016-06,54,systemd
2016-07,55,systemd
2016-08,50,systemd
2016-09,54,systemd
2016-10,60,systemd
2016-11,47,systemd
2016-12,43,systemd
2017-01,47,systemd
2017-02,56,systemd
2017-03,50,systemd
2017-04,53,systemd
2017-05,52,systemd
2017-06,48,systemd
2017-07,52,systemd
2017-08,52,systemd
2017-09,56,systemd
2017-10,53,systemd
2017-11,63,systemd
2017-12,63,systemd
2018-01,78,systemd
2018-02,61,systemd
2018-03,53,systemd
2018-04,43,systemd
2018-05,34,systemd
2018-06,63,systemd
2018-07,49,systemd
2018-08,44,systemd
2018-09,46,systemd
2018-10,62,systemd
2018-11,61,systemd
2018-12,54,systemd
2019-01,61,systemd
2019-02,67,systemd
2019-03,50,systemd
2019-04,48,systemd
2019-05,52,systemd
2019-06,43,systemd
2019-07,46,systemd
2019-08,42,systemd
2019-09,46,systemd
2019-10,55,systemd
2019-11,56,systemd
2019-12,43,systemd
2020-01,60,systemd
2020-02,49,systemd
2020-03,75,systemd
2020-04,51,systemd
2020-05,72,systemd
2020-06,56,systemd
2020-07,65,systemd
2020-08,63,systemd
2020-09,49,systemd
2020-10,47,systemd
2020-11,50,systemd
2020-12,60,systemd
2021-01,73,systemd
2021-02,56,systemd
2021-03,49,systemd
2021-04,54,systemd
2021-05,58,systemd
2021-06,54,systemd
2021-07,51,systemd
2021-08,62,systemd
2021-09,61,systemd
2021-10,53,systemd
2021-11,55,systemd
2021-12,54,systemd
2022-01,57,systemd
2022-02,42,systemd
2022-03,54,systemd
2022-04,40,systemd
2022-05,58,systemd
2022-06,49,systemd
2022-07,58,systemd
2022-08,80,systemd
2022-09,59,systemd
2022-10,74,systemd
2022-11,64,systemd
2022-12,59,systemd
2023-01,66,systemd
2023-02,52,systemd
2023-03,60,systemd
2023-04,70,systemd
2023-05,57,systemd
2023-06,65,systemd
2023-07,53,systemd
2023-08,64,systemd
2023-09,57,systemd
2023-10,67,systemd
2023-11,57,systemd
2023-12,60,systemd
2024-01,65,systemd
2024-02,74,systemd
2024-03,75,systemd
2024-04,24,systemd
2012-01,1,tc39
2012-02,1,tc39
2012-03,2,tc39
2012-04,1,tc39
2012-05,1,tc39
2012-06,1,tc39
2012-07,1,tc39
2012-08,2,tc39
2012-09,2,tc39
2012-10,2,tc39
2012-11,1,tc39
2012-12,2,tc39
2013-01,1,tc39
2013-02,2,tc39
2013-03,5,tc39
2013-04,2,tc39
2013-05,3,tc39
2013-06,6,tc39
2013-07,12,tc39
2013-08,6,tc39
2013-09,9,tc39
2013-10,5,tc39
2013-11,11,tc39
2013-12,6,tc39
2014-01,19,tc39
2014-02,5,tc39
2014-03,7,tc39
2014-04,10,tc39
2014-05,13,tc39
2014-06,11,tc39
2014-07,24,tc39
2014-08,14,tc39
2014-09,18,tc39
2014-10,16,tc39
2014-11,17,tc39
2014-12,17,tc39
2015-01,22,tc39
2015-02,21,tc39
2015-03,22,tc39
2015-04,19,tc39
2015-05,34,tc39
2015-06,24,tc39
2015-07,35,tc39
2015-08,30,tc39
2015-09,35,tc39
2015-10,31,tc39
2015-11,36,tc39
2015-12,34,tc39
2016-01,38,tc39
2016-02,38,tc39
2016-03,47,tc39
2016-04,36,tc39
2016-05,37,tc39
2016-06,42,tc39
2016-07,45,tc39
2016-08,42,tc39
2016-09,37,tc39
2016-10,28,tc39
2016-11,37,tc39
2016-12,33,tc39
2017-01,45,tc39
2017-02,27,tc39
2017-03,56,tc39
2017-04,45,tc39
2017-05,47,tc39
2017-06,37,tc39
2017-07,64,tc39
2017-08,51,tc39
2017-09,46,tc39
2017-10,53,tc39
2017-11,41,tc39
2017-12,37,tc39
2018-01,61,tc39
2018-02,46,tc39
2018-03,70,tc39
2018-04,54,tc39
2018-05,63,tc39
2018-06,56,tc39
2018-07,63,tc39
2018-08,41,tc39
2018-09,55,tc39
2018-10,54,tc39
2018-11,55,tc39
2018-12,45,tc39
2019-01,74,tc39
2019-02,66,tc39
2019-03,61,tc39
2019-04,48,tc39
2019-05,61,tc39
2019-06,81,tc39
2019-07,73,tc39
2019-08,53,tc39
2019-09,62,tc39
2019-10,71,tc39
2019-11,58,tc39
2019-12,66,tc39
2020-01,55,tc39
2020-02,66,tc39
2020-03,53,tc39
2020-04,63,tc39
2020-05,59,tc39
2020-06,69,tc39
2020-07,79,tc39
2020-08,57,tc39
2020-09,74,tc39
2020-10,56,tc39
2020-11,60,tc39
2020-12,56,tc39
2021-01,70,tc39
2021-02,77,tc39
2021-03,65,tc39
2021-04,73,tc39
2021-05,60,tc39
2021-06,64,tc39
2021-07,75,tc39
2021-08,77,tc39
2021-09,67,tc39
2021-10,66,tc39
2021-11,61,tc39
2021-12,65,tc39
2022-01,83,tc39
2022-02,57,tc39
2022-03,72,tc39
2022-04,64,tc39
2022-05,48,tc39
2022-06,61,tc39
2022-07,89,tc39
2022-08,47,tc39
2022-09,51,tc39
2022-10,37,tc39
2022-11,56,tc39
2022-12,38,tc39
2023-01,48,tc39
2023-02,49,tc39
2023-03,59,tc39
2023-04,46,tc39
2023-05,47,tc39
2023-06,50,tc39
2023-07,53,tc39
2023-08,44,tc39
2023-09,54,tc39
2023-10,50,tc39
2023-11,50,tc39
2023-12,32,tc39
2024-01,56,tc39
2024-02,55,tc39
2024-03,50,tc39
2024-04,26,tc39
2013-08,1,uutils
2013-10,4,uutils
2013-11,5,uutils
2013-12,10,uutils
2014-01,9,uutils
2014-02,6,uutils
2014-03,9,uutils
2014-04,6,uutils
2014-05,7,uutils
2014-06,20,uutils
2014-07,11,uutils
2014-08,6,uutils
2014-09,4,uutils
2014-10,11,uutils
2014-11,7,uutils
2014-12,11,uutils
2015-01,15,uutils
2015-02,6,uutils
2015-03,4,uutils
2015-04,6,uutils
2015-05,11,uutils
2015-06,6,uutils
2015-07,11,uutils
2015-08,7,uutils
2015-09,5,uutils
2015-10,6,uutils
2015-11,6,uutils
2015-12,8,uutils
2016-01,8,uutils
2016-02,7,uutils
2016-03,11,uutils
2016-04,7,uutils
2016-05,9,uutils
2016-06,9,uutils
2016-07,9,uutils
2016-08,17,uutils
2016-09,5,uutils
2016-10,5,uutils
2016-11,10,uutils
2016-12,11,uutils
2017-01,10,uutils
2017-02,1,uutils
2017-03,7,uutils
2017-04,5,uutils
2017-05,4,uutils
2017-06,6,uutils
2017-07,7,uutils
2017-08,7,uutils
2017-09,5,uutils
2017-10,5,uutils
2017-11,8,uutils
2017-12,10,uutils
2018-01,5,uutils
2018-02,3,uutils
2018-03,8,uutils
2018-04,8,uutils
2018-05,4,uutils
2018-06,5,uutils
2018-07,4,uutils
2018-08,1,uutils
2018-09,11,uutils
2018-10,9,uutils
2018-11,2,uutils
2018-12,1,uutils
2019-02,5,uutils
2019-03,4,uutils
2019-04,9,uutils
2019-05,5,uutils
2019-06,3,uutils
2019-07,2,uutils
2019-08,3,uutils
2019-09,3,uutils
2019-10,3,uutils
2020-01,5,uutils
2020-02,2,uutils
2020-04,7,uutils
2020-05,11,uutils
2020-06,5,uutils
2020-07,4,uutils
2020-08,6,uutils
2020-09,6,uutils
2020-10,7,uutils
2020-11,21,uutils
2020-12,9,uutils
2021-01,8,uutils
2021-02,10,uutils
2021-03,58,uutils
2021-04,43,uutils
2021-05,32,uutils
2021-06,24,uutils
2021-07,25,uutils
2021-08,26,uutils
2021-09,19,uutils
2021-10,13,uutils
2021-11,17,uutils
2021-12,10,uutils
2022-01,21,uutils
2022-02,42,uutils
2022-03,30,uutils
2022-04,17,uutils
2022-05,18,uutils
2022-06,18,uutils
2022-07,16,uutils
2022-08,21,uutils
2022-09,13,uutils
2022-10,19,uutils
2022-11,17,uutils
2022-12,15,uutils
2023-01,13,uutils
2023-02,31,uutils
2023-03,41,uutils
2023-04,22,uutils
2023-05,23,uutils
2023-06,28,uutils
2023-07,20,uutils
2023-08,18,uutils
2023-09,19,uutils
2023-10,24,uutils
2023-11,27,uutils
2023-12,27,uutils
2024-01,30,uutils
2024-02,21,uutils
2024-03,27,uutils
2024-04,19,uutils
2012-01,56,w3c
2012-02,57,w3c
2012-03,67,w3c
2012-04,43,w3c
2012-05,71,w3c
2012-06,74,w3c
2012-07,66,w3c
2012-08,65,w3c
2012-09,76,w3c
2012-10,82,w3c
2012-11,72,w3c
2012-12,73,w3c
2013-01,88,w3c
2013-02,86,w3c
2013-03,95,w3c
2013-04,89,w3c
2013-05,94,w3c
2013-06,88,w3c
2013-07,80,w3c
2013-08,81,w3c
2013-09,81,w3c
2013-10,92,w3c
2013-11,86,w3c
2013-12,72,w3c
2014-01,97,w3c
2014-02,122,w3c
2014-03,110,w3c
2014-04,117,w3c
2014-05,134,w3c
2014-06,120,w3c
2014-07,113,w3c
2014-08,124,w3c
2014-09,138,w3c
2014-10,159,w3c
2014-11,145,w3c
2014-12,138,w3c
2015-01,158,w3c
2015-02,184,w3c
2015-03,179,w3c
2015-04,205,w3c
2015-05,200,w3c
2015-06,218,w3c
2015-07,202,w3c
2015-08,192,w3c
2015-09,225,w3c
2015-10,208,w3c
2015-11,205,w3c
2015-12,190,w3c
2016-01,231,w3c
2016-02,238,w3c
2016-03,260,w3c
2016-04,253,w3c
2016-05,258,w3c
2016-06,268,w3c
2016-07,267,w3c
2016-08,266,w3c
2016-09,282,w3c
2016-10,255,w3c
2016-11,268,w3c
2016-12,241,w3c
2017-01,239,w3c
2017-02,254,w3c
2017-03,284,w3c
2017-04,269,w3c
2017-05,282,w3c
2017-06,274,w3c
2017-07,235,w3c
2017-08,246,w3c
2017-09,259,w3c
2017-10,264,w3c
2017-11,282,w3c
2017-12,236,w3c
2018-01,236,w3c
2018-02,305,w3c
2018-03,290,w3c
2018-04,297,w3c
2018-05,271,w3c
2018-06,296,w3c
2018-07,267,w3c
2018-08,277,w3c
2018-09,282,w3c
2018-10,334,w3c
2018-11,278,w3c
2018-12,259,w3c
2019-01,301,w3c
2019-02,301,w3c
2019-03,332,w3c
2019-04,306,w3c
2019-05,335,w3c
2019-06,313,w3c
2019-07,280,w3c
2019-08,279,w3c
2019-09,280,w3c
2019-10,292,w3c
2019-11,256,w3c
2019-12,226,w3c
2020-01,227,w3c
2020-02,261,w3c
2020-03,273,w3c
2020-04,281,w3c
2020-05,294,w3c
2020-06,316,w3c
2020-07,301,w3c
2020-08,352,w3c
2020-09,315,w3c
2020-10,295,w3c
2020-11,286,w3c
2020-12,327,w3c
2021-01,386,w3c
2021-02,420,w3c
2021-03,450,w3c
2021-04,433,w3c
2021-05,438,w3c
2021-06,436,w3c
2021-07,442,w3c
2021-08,400,w3c
2021-09,379,w3c
2021-10,425,w3c
2021-11,409,w3c
2021-12,383,w3c
2022-01,465,w3c
2022-02,408,w3c
2022-03,485,w3c
2022-04,415,w3c
2022-05,414,w3c
2022-06,448,w3c
2022-07,427,w3c
2022-08,462,w3c
2022-09,437,w3c
2022-10,454,w3c
2022-11,404,w3c
2022-12,365,w3c
2023-01,404,w3c
2023-02,370,w3c
2023-03,448,w3c
2023-04,396,w3c
2023-05,394,w3c
2023-06,394,w3c
2023-07,290,w3c
2023-08,236,w3c
2023-09,247,w3c
2023-10,258,w3c
2023-11,250,w3c
2023-12,232,w3c
2024-01,251,w3c
2024-02,259,w3c
2024-03,246,w3c
2024-04,142,w3c
2023-08,2,sequoia-pgp
2023-09,3,sequoia-pgp
2024-02,1,sequoia-pgp
2012-01,8,apereo
2012-02,13,apereo
2012-03,18,apereo
2012-04,14,apereo
2012-05,8,apereo
2012-06,8,apereo
2012-07,10,apereo
2012-08,13,apereo
2012-09,15,apereo
2012-10,12,apereo
2012-11,12,apereo
2012-12,7,apereo
2013-01,14,apereo
2013-02,10,apereo
2013-03,9,apereo
2013-04,11,apereo
2013-05,13,apereo
2013-06,7,apereo
2013-07,13,apereo
2013-08,9,apereo
2013-09,16,apereo
2013-10,8,apereo
2013-11,10,apereo
2013-12,10,apereo
2014-01,9,apereo
2014-02,10,apereo
2014-03,11,apereo
2014-04,11,apereo
2014-05,14,apereo
2014-06,10,apereo
2014-07,19,apereo
2014-08,29,apereo
2014-09,18,apereo
2014-10,12,apereo
2014-11,10,apereo
2014-12,10,apereo
2015-01,11,apereo
2015-02,10,apereo
2015-03,8,apereo
2015-04,13,apereo
2015-05,20,apereo
2015-06,12,apereo
2015-07,24,apereo
2015-08,18,apereo
2015-09,16,apereo
2015-10,16,apereo
2015-11,21,apereo
2015-12,20,apereo
2016-01,15,apereo
2016-02,19,apereo
2016-03,19,apereo
2016-04,13,apereo
2016-05,17,apereo
2016-06,10,apereo
2016-07,12,apereo
2016-08,16,apereo
2016-09,13,apereo
2016-10,11,apereo
2016-11,11,apereo
2016-12,10,apereo
2017-01,15,apereo
2017-02,11,apereo
2017-03,20,apereo
2017-04,20,apereo
2017-05,14,apereo
2017-06,25,apereo
2017-07,28,apereo
2017-08,27,apereo
2017-09,24,apereo
2017-10,20,apereo
2017-11,14,apereo
2017-12,19,apereo
2018-01,24,apereo
2018-02,19,apereo
2018-03,12,apereo
2018-04,8,apereo
2018-05,20,apereo
2018-06,17,apereo
2018-07,22,apereo
2018-08,20,apereo
2018-09,14,apereo
2018-10,23,apereo
2018-11,17,apereo
2018-12,22,apereo
2019-01,20,apereo
2019-02,17,apereo
2019-03,16,apereo
2019-04,16,apereo
2019-05,16,apereo
2019-06,15,apereo
2019-07,16,apereo
2019-08,21,apereo
2019-09,13,apereo
2019-10,27,apereo
2019-11,22,apereo
2019-12,19,apereo
2020-01,16,apereo
2020-02,17,apereo
2020-03,24,apereo
2020-04,19,apereo
2020-05,16,apereo
2020-06,12,apereo
2020-07,13,apereo
2020-08,12,apereo
2020-09,14,apereo
2020-10,21,apereo
2020-11,16,apereo
2020-12,13,apereo
2021-01,16,apereo
2021-02,17,apereo
2021-03,23,apereo
2021-04,17,apereo
2021-05,16,apereo
2021-06,22,apereo
2021-07,16,apereo
2021-08,17,apereo
2021-09,12,apereo
2021-10,17,apereo
2021-11,19,apereo
2021-12,15,apereo
2022-01,20,apereo
2022-02,16,apereo
2022-03,21,apereo
2022-04,14,apereo
2022-05,14,apereo
2022-06,13,apereo
2022-07,13,apereo
2022-08,11,apereo
2022-09,9,apereo
2022-10,13,apereo
2022-11,18,apereo
2022-12,11,apereo
2023-01,11,apereo
2023-02,13,apereo
2023-03,13,apereo
2023-04,11,apereo
2023-05,11,apereo
2023-06,12,apereo
2023-07,12,apereo
2023-08,10,apereo
2023-09,11,apereo
2023-10,8,apereo
2023-11,11,apereo
2023-12,12,apereo
2024-01,10,apereo
2024-02,8,apereo
2024-03,8,apereo
2024-04,6,apereo
2014-11,1,streamich
2015-06,1,streamich
2016-04,1,streamich
2016-07,1,streamich
2017-03,1,streamich
2017-08,1,streamich
2018-01,2,streamich
2018-10,11,streamich
2018-11,8,streamich
2018-12,8,streamich
2019-01,4,streamich
2019-02,12,streamich
2019-03,16,streamich
2019-04,15,streamich
2019-05,16,streamich
2019-06,15,streamich
2019-07,22,streamich
2019-08,21,streamich
2019-09,15,streamich
2019-10,21,streamich
2019-11,17,streamich
2019-12,14,streamich
2020-01,23,streamich
2020-02,11,streamich
2020-03,8,streamich
2020-04,10,streamich
2020-05,6,streamich
2020-06,10,streamich
2020-07,8,streamich
2020-08,2,streamich
2020-09,9,streamich
2020-10,6,streamich
2020-11,6,streamich
2020-12,6,streamich
2021-01,6,streamich
2021-02,7,streamich
2021-03,10,streamich
2021-04,8,streamich
2021-05,1,streamich
2021-06,1,streamich
2021-08,8,streamich
2021-09,3,streamich
2021-10,1,streamich
2021-11,1,streamich
2021-12,3,streamich
2022-03,1,streamich
2022-04,2,streamich
2022-05,4,streamich
2022-10,1,streamich
2022-11,1,streamich
2023-04,1,streamich
2023-10,1,streamich
2023-11,2,streamich
2023-12,2,streamich
2024-01,5,streamich
2022-10,1,wamp-proto
